building_id,damage_grade,damage_grade_n
618134,2,1
223600,2,1
914398,3,2
624106,2,1
452326,3,2
51148,2,1
283450,2,1
606630,2,1
1043823,2,1
142030,3,2
849720,3,2
559651,2,1
363249,2,1
810999,2,1
393565,2,1
262009,2,1
248198,2,1
129509,3,2
192717,2,1
32175,2,1
44093,2,1
932801,2,1
905273,2,1
190097,2,1
478627,2,1
682017,2,1
478330,2,1
560071,2,1
66660,2,1
45281,2,1
842166,2,1
12703,2,1
350196,2,1
347191,2,1
415450,3,2
249711,3,2
408120,3,2
234013,3,2
1013648,3,2
432860,2,1
538825,2,1
445100,2,1
1003754,3,2
249939,3,2
1005564,3,2
74153,2,1
593419,3,2
539537,2,1
581524,3,2
1036621,2,1
422539,3,2
511807,2,1
542239,3,2
165835,2,1
394560,2,1
93290,2,1
641463,2,1
171690,2,1
830324,2,1
892680,2,1
26326,2,1
660146,1,0
484075,2,1
394910,2,1
553176,2,1
385989,1,0
552847,3,2
727525,2,1
1034626,2,1
999118,2,1
175584,2,1
74265,3,2
182978,2,1
256226,3,2
883365,2,1
1041417,2,1
537873,2,1
636781,1,0
277966,2,1
420357,2,1
120634,2,1
141381,1,0
8286,2,1
407665,1,0
730924,1,0
695349,2,1
125898,2,1
796269,2,1
293959,3,2
761981,3,2
457320,3,2
21709,3,2
108195,2,1
962618,1,0
922724,3,2
183211,2,1
43555,3,2
228073,2,1
650323,3,2
86084,3,2
582102,2,1
781909,3,2
290515,3,2
335355,2,1
902208,3,2
246101,2,1
104044,1,0
888972,2,1
95268,2,1
184560,2,1
704184,2,1
731447,2,1
927676,2,1
669903,2,1
125042,3,2
421790,1,0
459367,3,2
805802,2,1
64526,2,1
813823,3,2
1042806,2,1
1024997,3,2
989778,2,1
1012008,3,2
139636,2,1
15710,3,2
835285,3,2
403154,2,1
214354,2,1
271643,1,0
840848,3,2
783307,2,1
654722,3,2
897384,3,2
222281,2,1
1005620,2,1
730071,2,1
1011477,2,1
846260,1,0
840232,3,2
788320,2,1
945518,3,2
642323,2,1
390727,2,1
329743,2,1
493034,3,2
174504,3,2
356430,2,1
860960,3,2
489146,2,1
988140,3,2
141501,2,1
594504,3,2
926782,2,1
113903,2,1
637300,2,1
856872,2,1
172952,2,1
847974,1,0
457989,2,1
717102,2,1
753478,2,1
244341,2,1
536224,3,2
404134,2,1
950593,3,2
829384,2,1
904272,2,1
773916,1,0
921066,2,1
190989,2,1
427715,3,2
744613,3,2
673379,2,1
517452,2,1
423144,2,1
443015,2,1
29673,3,2
574231,3,2
69967,2,1
58551,3,2
565521,2,1
174175,2,1
746476,1,0
941980,3,2
253163,2,1
643506,3,2
970838,2,1
89993,3,2
299235,2,1
637394,3,2
594432,1,0
589852,2,1
608342,3,2
339497,3,2
902117,2,1
1018543,2,1
68453,1,0
37378,3,2
519699,1,0
404060,2,1
518850,2,1
216372,3,2
283570,3,2
857426,2,1
455656,2,1
860062,2,1
994763,2,1
332547,2,1
392715,2,1
438338,2,1
784621,2,1
153420,3,2
451255,3,2
385217,2,1
721188,2,1
1025352,1,0
599920,2,1
652696,2,1
693718,1,0
239103,3,2
897067,3,2
51307,2,1
567279,2,1
412725,2,1
54542,3,2
229685,2,1
302107,2,1
648808,2,1
219207,3,2
231984,3,2
834996,2,1
563002,2,1
657402,3,2
26745,2,1
906395,3,2
609005,3,2
742448,2,1
31474,2,1
396586,2,1
166207,3,2
617223,2,1
340850,2,1
1040664,2,1
163958,1,0
450216,2,1
444140,3,2
441858,1,0
101338,1,0
756125,2,1
824143,2,1
257905,3,2
416299,1,0
937716,2,1
767126,2,1
865714,2,1
98437,2,1
417973,3,2
105600,2,1
950099,3,2
594356,3,2
563810,2,1
245021,3,2
548735,3,2
828471,2,1
367354,3,2
513915,2,1
889960,3,2
556342,1,0
371672,2,1
631188,3,2
260897,2,1
515507,2,1
416881,2,1
642396,3,2
233724,3,2
811176,3,2
129778,2,1
386774,2,1
599123,2,1
607321,2,1
199118,3,2
554472,2,1
467742,2,1
341593,2,1
96312,2,1
760067,2,1
421957,1,0
285082,3,2
586116,3,2
434093,2,1
926292,2,1
350472,2,1
387434,3,2
161357,1,0
635767,3,2
266975,2,1
292439,2,1
83273,3,2
88236,2,1
160077,2,1
573258,3,2
576908,1,0
473721,2,1
632321,3,2
332501,2,1
167187,2,1
835384,2,1
49914,2,1
129597,2,1
236223,2,1
365478,2,1
782838,2,1
531164,2,1
287872,1,0
145965,3,2
983317,2,1
13195,3,2
387781,3,2
755363,3,2
993277,2,1
778539,1,0
351613,2,1
521404,2,1
162403,2,1
316051,2,1
951457,2,1
696535,3,2
46806,3,2
645935,2,1
3802,3,2
962819,3,2
1026591,3,2
676505,3,2
891862,3,2
350748,2,1
228584,2,1
298631,2,1
159479,2,1
701695,2,1
703631,3,2
38530,2,1
292614,3,2
447268,3,2
356304,2,1
881720,2,1
387052,3,2
678220,3,2
751156,3,2
546507,1,0
474643,2,1
253896,3,2
991839,2,1
676169,3,2
148311,2,1
684375,3,2
509290,3,2
299344,2,1
951788,2,1
720331,3,2
662061,1,0
636195,2,1
239090,2,1
403957,3,2
274340,1,0
723958,3,2
648132,2,1
460616,2,1
340736,2,1
90914,2,1
449109,2,1
601774,3,2
363342,2,1
348827,3,2
578210,2,1
699611,2,1
576800,2,1
844551,2,1
843278,3,2
144209,1,0
335792,3,2
438842,2,1
173143,2,1
899466,2,1
749110,3,2
825573,1,0
648697,3,2
181241,3,2
132439,3,2
654391,3,2
798802,3,2
610407,3,2
271583,3,2
704420,3,2
387474,2,1
563418,2,1
635996,3,2
56864,3,2
1035031,2,1
399468,3,2
1029377,3,2
410127,2,1
65236,3,2
119096,1,0
199676,3,2
982093,2,1
407318,2,1
670778,2,1
242876,2,1
489144,2,1
457565,2,1
296122,2,1
162070,2,1
151490,2,1
762283,1,0
870556,2,1
637717,3,2
432524,3,2
838502,1,0
107246,3,2
352018,2,1
120191,3,2
631198,2,1
372355,2,1
703773,2,1
424443,1,0
731542,2,1
124775,3,2
217129,3,2
36404,2,1
271929,2,1
482208,3,2
468071,3,2
708268,2,1
949936,2,1
1042270,2,1
230870,2,1
750332,2,1
464281,3,2
358296,2,1
29760,3,2
726967,3,2
704201,2,1
1031137,3,2
919301,2,1
877181,3,2
600753,2,1
349372,3,2
491039,3,2
978750,3,2
579447,2,1
654311,2,1
605592,2,1
615368,2,1
928092,2,1
78412,1,0
202471,2,1
822,2,1
1039686,3,2
335003,1,0
906899,2,1
340040,1,0
361936,1,0
332363,2,1
305878,2,1
773466,3,2
973662,3,2
19876,3,2
232702,2,1
987929,2,1
435894,2,1
638061,2,1
983999,3,2
344125,3,2
367405,3,2
985107,1,0
910155,3,2
691837,3,2
239625,2,1
918194,3,2
935876,3,2
75072,2,1
58600,3,2
418966,2,1
599023,2,1
810403,3,2
647506,1,0
814892,3,2
56970,3,2
197780,2,1
532858,2,1
6263,2,1
610185,2,1
39825,2,1
507448,3,2
373619,3,2
274898,2,1
551517,1,0
788543,2,1
522953,3,2
101143,1,0
595833,2,1
442752,3,2
801923,2,1
633403,2,1
380412,3,2
216456,2,1
189540,2,1
811092,2,1
483262,2,1
637635,1,0
476989,3,2
992878,3,2
734830,3,2
707762,2,1
294795,2,1
370798,1,0
523796,2,1
535505,2,1
533078,2,1
279486,2,1
518843,2,1
364051,2,1
374910,1,0
218407,3,2
155188,3,2
972055,2,1
43748,2,1
338202,2,1
574322,3,2
108322,2,1
205644,2,1
445354,2,1
727399,3,2
781175,2,1
988574,2,1
1016911,2,1
105922,2,1
525794,1,0
733559,3,2
79428,2,1
899890,2,1
508178,2,1
214524,2,1
900157,2,1
781555,1,0
359520,3,2
38512,2,1
713644,2,1
167691,2,1
333175,3,2
13835,2,1
762506,2,1
715749,1,0
927024,1,0
323574,2,1
473488,2,1
465916,2,1
535444,3,2
996275,1,0
48240,2,1
328508,2,1
875304,1,0
808475,2,1
401594,2,1
124231,2,1
163801,3,2
209085,3,2
933879,2,1
818022,3,2
793376,3,2
931862,2,1
26164,1,0
758367,2,1
1027625,2,1
179409,2,1
589725,2,1
52426,2,1
544591,1,0
807501,1,0
360980,1,0
165402,1,0
824962,2,1
195357,3,2
737298,3,2
568583,1,0
620864,3,2
903465,3,2
858864,2,1
695912,2,1
755425,3,2
456349,2,1
519440,2,1
205434,1,0
561104,2,1
41004,1,0
114465,2,1
794767,1,0
148063,2,1
170127,3,2
99989,3,2
402122,2,1
286193,3,2
797634,3,2
620974,3,2
495773,2,1
537689,2,1
287212,2,1
98933,3,2
423731,1,0
804378,3,2
13404,3,2
336496,3,2
650881,2,1
147250,2,1
77934,3,2
587772,2,1
400957,3,2
691673,3,2
577591,2,1
430398,3,2
921333,2,1
850075,2,1
60453,3,2
39605,3,2
426455,2,1
361192,2,1
544634,2,1
90153,3,2
365440,2,1
681650,3,2
485179,3,2
60437,3,2
432204,2,1
480828,1,0
563947,3,2
141949,1,0
312188,3,2
716889,2,1
53301,3,2
550857,3,2
399213,3,2
682093,2,1
19496,3,2
776253,1,0
410240,3,2
256350,2,1
425033,1,0
560063,3,2
209728,2,1
638308,3,2
766357,3,2
871700,3,2
505672,2,1
500606,3,2
322176,2,1
724994,3,2
778062,2,1
1019785,2,1
520048,2,1
818059,2,1
404461,2,1
824504,1,0
521998,2,1
829614,3,2
492665,3,2
400412,2,1
641594,2,1
57916,1,0
101438,2,1
140311,1,0
137950,2,1
281327,3,2
688628,2,1
629295,2,1
453218,1,0
922514,2,1
196591,2,1
972255,3,2
126598,2,1
965867,2,1
297517,2,1
147164,2,1
87508,2,1
969985,2,1
968135,1,0
713173,2,1
520159,2,1
345095,3,2
519603,3,2
237682,2,1
454068,2,1
616443,3,2
987979,2,1
1017657,3,2
418302,3,2
813441,2,1
101850,3,2
885061,2,1
234492,3,2
821218,2,1
193317,2,1
82209,2,1
247559,3,2
74068,2,1
562702,2,1
221038,2,1
21079,3,2
253569,1,0
151220,3,2
879066,2,1
550032,2,1
430976,1,0
117742,3,2
778201,2,1
976219,1,0
821325,3,2
982170,2,1
833852,2,1
822324,2,1
242723,1,0
465025,3,2
349487,2,1
541620,2,1
433048,3,2
819219,2,1
872838,2,1
209661,3,2
238429,2,1
1044843,3,2
336192,1,0
701205,3,2
142450,3,2
818904,2,1
482500,3,2
801193,2,1
303669,3,2
79168,3,2
869547,2,1
430434,2,1
1032846,2,1
993928,2,1
817140,2,1
419992,2,1
331794,2,1
65422,2,1
887489,2,1
1045805,3,2
125405,2,1
741433,2,1
1044767,2,1
449717,1,0
972293,2,1
437359,2,1
645408,3,2
4808,3,2
200298,1,0
378154,2,1
175561,3,2
68615,2,1
812073,3,2
939026,3,2
791426,1,0
551153,3,2
868495,2,1
1013960,2,1
869718,2,1
940516,2,1
470936,2,1
512283,2,1
858212,2,1
603755,2,1
773421,3,2
462735,2,1
782204,1,0
363670,2,1
61579,2,1
83928,2,1
583194,3,2
169180,3,2
1005589,2,1
793706,2,1
911274,2,1
356730,2,1
363068,2,1
82571,3,2
964843,2,1
485187,1,0
168869,3,2
517845,2,1
722856,2,1
599254,2,1
714525,2,1
694036,3,2
585137,3,2
1021014,3,2
963621,2,1
868513,2,1
6880,2,1
342642,3,2
358026,3,2
677457,2,1
479032,2,1
982201,3,2
866777,3,2
695819,1,0
866537,3,2
88347,2,1
170078,2,1
941768,2,1
407593,2,1
73698,2,1
288450,1,0
569734,3,2
245222,2,1
582047,2,1
442365,3,2
911038,3,2
576609,3,2
135844,2,1
962916,2,1
501475,3,2
248922,3,2
119941,2,1
127513,2,1
271831,3,2
1042411,2,1
371539,2,1
400886,3,2
431756,2,1
827644,3,2
577425,2,1
417989,3,2
701094,2,1
255627,1,0
962124,2,1
439129,3,2
919988,2,1
418990,2,1
511072,3,2
435525,2,1
300363,3,2
621805,3,2
451383,2,1
260860,3,2
437595,2,1
533601,2,1
246038,2,1
227437,1,0
486643,2,1
72192,2,1
236439,2,1
378268,1,0
421159,1,0
852740,2,1
449774,2,1
10702,2,1
898024,3,2
407539,2,1
827192,3,2
285457,1,0
443923,2,1
798660,2,1
707839,2,1
700887,3,2
971822,3,2
872786,2,1
201101,1,0
954774,3,2
382719,2,1
838240,2,1
795933,3,2
413696,2,1
767582,2,1
988067,3,2
189679,2,1
270761,3,2
98013,3,2
499496,3,2
345757,2,1
415409,3,2
774084,2,1
643674,2,1
281997,3,2
111500,3,2
570359,2,1
371678,3,2
637115,1,0
110366,2,1
140443,3,2
717958,2,1
946825,2,1
592740,2,1
981616,1,0
727454,2,1
493539,3,2
158057,3,2
15937,3,2
813005,2,1
911480,2,1
326514,3,2
127968,2,1
1027130,1,0
153948,2,1
549934,2,1
100386,2,1
379775,2,1
893558,2,1
773289,2,1
334280,2,1
697662,3,2
253466,2,1
510013,2,1
230801,2,1
175592,3,2
69386,2,1
304843,2,1
150430,3,2
312772,3,2
565892,2,1
419978,3,2
40026,2,1
138191,2,1
696677,3,2
1033969,2,1
815676,2,1
547440,3,2
326244,3,2
937976,2,1
862482,1,0
808165,1,0
111122,1,0
520705,2,1
780434,2,1
766395,2,1
625912,1,0
220797,1,0
16244,2,1
703763,3,2
331532,2,1
978890,2,1
696516,1,0
730349,2,1
449900,3,2
77713,2,1
547714,3,2
165350,2,1
445763,2,1
839063,3,2
687385,3,2
208602,2,1
945609,3,2
325042,2,1
1005199,2,1
709040,2,1
931761,2,1
435144,2,1
608161,2,1
577710,3,2
961380,2,1
682929,2,1
653130,2,1
491168,3,2
147528,2,1
547552,2,1
1015384,2,1
405867,2,1
746046,3,2
691596,2,1
761850,2,1
476533,2,1
261876,2,1
475988,3,2
80424,2,1
221427,2,1
962324,2,1
610040,2,1
160392,2,1
156401,2,1
192997,1,0
885422,2,1
446253,2,1
49689,2,1
761679,2,1
928100,1,0
926625,2,1
707215,2,1
553936,2,1
977572,2,1
473489,3,2
605679,2,1
385763,2,1
153515,2,1
796839,3,2
408766,3,2
871169,3,2
942284,2,1
443282,2,1
301973,1,0
39953,3,2
346648,3,2
1008144,2,1
185484,2,1
546422,3,2
531272,3,2
183754,2,1
1035859,3,2
478062,2,1
195388,3,2
679431,2,1
490506,1,0
789363,2,1
883956,3,2
583731,3,2
485865,2,1
283067,2,1
768487,2,1
24091,2,1
721776,2,1
301721,3,2
94213,2,1
461019,3,2
595484,3,2
896981,2,1
941623,2,1
318524,2,1
814006,2,1
469004,2,1
347287,2,1
101360,3,2
154865,1,0
824770,2,1
141267,3,2
88546,3,2
863925,2,1
96101,2,1
1040830,1,0
503398,3,2
561999,2,1
1045209,3,2
128436,1,0
249262,3,2
359895,2,1
597672,2,1
860340,3,2
622661,3,2
820340,1,0
398866,3,2
954810,2,1
489505,3,2
616513,2,1
1047025,1,0
479501,1,0
260705,2,1
623070,2,1
70894,2,1
897564,2,1
943857,2,1
257546,1,0
348036,3,2
173364,3,2
838404,1,0
921336,2,1
1007851,3,2
299194,2,1
658746,2,1
485130,2,1
61981,2,1
237371,2,1
603244,1,0
824470,2,1
742074,3,2
533373,2,1
403912,2,1
915431,2,1
821280,2,1
879355,2,1
673427,2,1
457851,3,2
457068,3,2
862131,2,1
1015166,3,2
80170,2,1
660376,3,2
327961,3,2
911263,3,2
977317,2,1
57010,2,1
75272,2,1
404765,2,1
915672,3,2
87433,2,1
641359,2,1
540017,2,1
778237,2,1
342086,2,1
838343,2,1
687061,3,2
421212,3,2
723014,3,2
242190,2,1
575491,3,2
864849,3,2
740828,2,1
1018042,2,1
331472,2,1
571631,1,0
889419,1,0
698938,3,2
742968,3,2
894605,1,0
293330,2,1
813253,2,1
983913,3,2
222828,2,1
77991,2,1
399751,3,2
70126,2,1
697870,2,1
698884,2,1
803806,3,2
1034021,3,2
869544,3,2
370380,1,0
626252,2,1
992716,2,1
132139,2,1
178907,2,1
95374,2,1
148728,3,2
330119,2,1
557326,3,2
914602,2,1
713973,2,1
918221,3,2
338026,1,0
955377,3,2
282443,2,1
777374,2,1
462528,3,2
998295,3,2
837553,2,1
837583,3,2
200611,1,0
192298,2,1
727882,3,2
366774,3,2
861885,3,2
119262,2,1
950027,1,0
60142,2,1
934550,3,2
670382,3,2
658659,2,1
483772,3,2
10124,2,1
277105,2,1
989705,2,1
514976,2,1
227165,2,1
419015,2,1
140360,3,2
601022,2,1
116934,2,1
448791,2,1
417118,2,1
506744,2,1
869995,2,1
5588,3,2
571038,2,1
925547,2,1
310349,2,1
174989,1,0
287904,2,1
470224,2,1
287205,2,1
44610,3,2
125173,2,1
386147,2,1
87064,3,2
917878,2,1
668124,2,1
988675,2,1
1029963,2,1
20794,3,2
447459,1,0
112223,2,1
387792,3,2
795011,2,1
548289,2,1
639562,3,2
954661,1,0
772392,2,1
81361,2,1
801776,2,1
362218,1,0
5065,2,1
894973,2,1
667537,3,2
614236,2,1
399341,2,1
491325,3,2
93979,2,1
1013107,2,1
459835,2,1
350922,2,1
505418,2,1
742519,3,2
390082,3,2
269457,2,1
998302,2,1
641814,3,2
914451,3,2
530096,2,1
1050290,1,0
242682,1,0
677074,2,1
718819,1,0
265548,2,1
889519,2,1
537413,2,1
181767,3,2
352414,3,2
323117,2,1
347310,3,2
170780,2,1
343628,3,2
263206,2,1
35218,3,2
819902,2,1
287143,2,1
411749,3,2
495447,1,0
466108,2,1
1006399,2,1
539273,3,2
939363,2,1
765384,2,1
436895,2,1
154890,3,2
551221,2,1
415882,3,2
995684,2,1
476872,3,2
99271,2,1
11677,3,2
103328,3,2
390204,3,2
1052595,2,1
917544,2,1
106638,2,1
683977,2,1
878807,2,1
842950,2,1
839927,3,2
420724,3,2
5914,2,1
446295,2,1
647519,3,2
753254,3,2
1049446,2,1
79598,3,2
356783,3,2
394585,2,1
232118,3,2
239838,1,0
747435,2,1
193123,2,1
226990,2,1
503948,1,0
720205,2,1
946423,2,1
707176,3,2
467903,3,2
195890,2,1
57293,2,1
211347,1,0
567859,2,1
727345,3,2
155870,2,1
733989,2,1
987551,3,2
559369,2,1
18806,3,2
851542,2,1
751036,2,1
825991,2,1
319947,3,2
332487,2,1
462264,2,1
102429,2,1
615207,2,1
605712,2,1
989856,3,2
588331,2,1
801875,3,2
976024,3,2
88234,2,1
507985,2,1
18272,3,2
408317,3,2
192249,3,2
119087,2,1
893869,2,1
277074,2,1
240573,3,2
561385,3,2
431021,3,2
3933,3,2
764186,2,1
952240,3,2
661891,3,2
569163,2,1
845192,1,0
983057,1,0
971084,3,2
551014,2,1
860776,2,1
808806,2,1
160722,2,1
991277,3,2
535769,2,1
140124,3,2
582873,2,1
678496,3,2
726493,3,2
943968,2,1
501663,2,1
215326,3,2
606409,2,1
264126,1,0
692137,2,1
278323,2,1
678722,3,2
986029,3,2
250037,1,0
562715,2,1
231739,3,2
945319,1,0
405879,2,1
913401,3,2
748243,2,1
709763,2,1
923260,3,2
496942,2,1
428233,2,1
190571,2,1
917635,2,1
340888,3,2
725378,2,1
812124,3,2
648235,1,0
499146,2,1
109058,3,2
325526,2,1
950057,3,2
434213,2,1
344604,2,1
600305,2,1
646906,3,2
433564,2,1
642588,2,1
1002039,2,1
58973,2,1
242468,2,1
726905,2,1
103171,2,1
49443,2,1
498874,3,2
660705,1,0
957482,3,2
295082,2,1
765467,2,1
613273,2,1
1040663,3,2
413903,3,2
733890,2,1
1003045,3,2
684863,2,1
551924,3,2
158391,2,1
401012,3,2
209300,2,1
1021918,2,1
884603,2,1
685480,2,1
593430,2,1
610765,2,1
640535,3,2
952394,2,1
575673,2,1
160117,3,2
59539,2,1
107462,2,1
113381,2,1
151632,2,1
457523,2,1
927669,2,1
481032,2,1
128794,3,2
792134,2,1
845433,3,2
1005432,1,0
265377,2,1
762188,2,1
371586,3,2
757887,2,1
797662,1,0
1007776,2,1
738734,2,1
255193,2,1
690465,2,1
6625,2,1
510688,2,1
676578,3,2
54060,3,2
289875,1,0
936816,3,2
235376,2,1
499564,1,0
252648,2,1
432835,3,2
353486,2,1
434488,2,1
177392,2,1
436806,2,1
556761,2,1
509568,2,1
371697,3,2
486878,2,1
357863,2,1
613997,3,2
672859,3,2
602964,2,1
699949,2,1
472720,3,2
97337,3,2
288249,3,2
465397,2,1
260038,3,2
468045,2,1
1016368,3,2
67716,2,1
623972,2,1
894001,3,2
266323,3,2
827524,2,1
71846,3,2
182466,2,1
588937,2,1
736493,2,1
592237,3,2
912792,3,2
321712,3,2
52178,2,1
319854,3,2
219359,2,1
371966,2,1
1041236,2,1
151017,2,1
764993,2,1
2417,2,1
643581,3,2
728601,3,2
888698,1,0
282693,2,1
349562,2,1
859204,2,1
422210,2,1
27907,3,2
911149,2,1
484140,2,1
278681,3,2
995279,2,1
87070,2,1
293995,3,2
760058,3,2
882807,2,1
840757,1,0
549339,3,2
653821,3,2
370652,2,1
903372,3,2
807969,2,1
635669,2,1
977703,2,1
326858,1,0
646130,2,1
420846,2,1
331067,3,2
234440,2,1
524638,3,2
919260,3,2
41365,1,0
263940,3,2
638213,2,1
715554,2,1
384751,1,0
935811,2,1
827002,2,1
361763,3,2
14236,3,2
849118,2,1
469560,2,1
539515,3,2
41375,3,2
740225,3,2
456782,3,2
583681,3,2
969992,2,1
331001,2,1
455644,2,1
863780,2,1
1022433,2,1
194962,2,1
234158,2,1
273255,2,1
332255,3,2
364552,2,1
562094,2,1
323797,2,1
497898,3,2
552947,2,1
151428,3,2
433514,2,1
226871,3,2
657684,2,1
257232,3,2
636843,2,1
513409,2,1
730559,2,1
361638,3,2
561000,2,1
922098,2,1
158937,1,0
965059,3,2
362363,1,0
706344,1,0
885452,1,0
627336,2,1
385825,2,1
971579,2,1
803627,2,1
566369,2,1
81059,2,1
235507,1,0
143091,2,1
499702,2,1
397306,2,1
44617,3,2
1009936,2,1
217440,2,1
110467,2,1
840781,3,2
762058,2,1
409044,2,1
303853,2,1
557472,3,2
664880,3,2
1037142,2,1
554972,2,1
528968,3,2
482716,2,1
154199,2,1
357706,2,1
26428,1,0
718174,3,2
217206,2,1
170704,2,1
662590,3,2
187174,1,0
750440,2,1
634540,3,2
961397,2,1
780160,2,1
228292,2,1
14863,3,2
315630,3,2
423552,1,0
798758,3,2
6827,2,1
505127,2,1
509714,2,1
335277,3,2
367213,2,1
252056,2,1
318239,2,1
413034,3,2
282834,3,2
135952,2,1
830409,2,1
630123,1,0
312055,3,2
790343,2,1
168021,3,2
17345,1,0
420872,3,2
83598,1,0
901500,2,1
402891,2,1
978275,2,1
412568,3,2
31830,3,2
384389,2,1
298076,2,1
260342,2,1
644366,2,1
191081,3,2
946527,2,1
636105,2,1
1006428,2,1
56267,2,1
253565,2,1
757141,2,1
468693,2,1
869330,3,2
1045304,2,1
316672,1,0
622321,2,1
162442,2,1
361620,3,2
12767,2,1
84718,2,1
937414,2,1
686743,3,2
382562,2,1
919734,2,1
103822,3,2
730154,2,1
921325,2,1
982109,2,1
446624,3,2
633260,1,0
156197,1,0
32070,3,2
510838,2,1
62944,3,2
413872,2,1
956815,2,1
295659,2,1
408635,3,2
901006,3,2
589988,2,1
318033,2,1
439410,3,2
631152,3,2
657459,3,2
359553,3,2
326431,3,2
257579,2,1
574523,2,1
528943,3,2
675006,2,1
639512,2,1
257367,3,2
749285,3,2
917727,3,2
918802,1,0
273699,2,1
100859,2,1
538665,2,1
239991,3,2
913475,2,1
154360,3,2
349763,2,1
467804,1,0
79235,3,2
242103,2,1
821191,2,1
421267,2,1
552102,2,1
760729,2,1
877476,2,1
57764,2,1
227683,1,0
8593,1,0
1045389,3,2
980413,2,1
746068,3,2
33921,2,1
882872,1,0
208461,3,2
581853,2,1
311828,2,1
614893,2,1
965095,2,1
53593,2,1
854997,2,1
775279,3,2
845307,2,1
575205,1,0
71192,3,2
722861,3,2
399665,2,1
152765,2,1
224255,2,1
102247,2,1
866943,3,2
279200,2,1
827076,3,2
114643,2,1
291406,1,0
21231,3,2
10060,2,1
928881,2,1
712398,2,1
725184,2,1
379707,2,1
229836,3,2
337676,3,2
877214,2,1
318148,2,1
729425,2,1
620894,1,0
13784,2,1
599779,2,1
178035,2,1
711581,2,1
956160,2,1
196886,2,1
743270,2,1
295981,2,1
425504,1,0
319222,1,0
380704,2,1
554641,3,2
438924,3,2
595745,3,2
373391,3,2
121949,1,0
654603,1,0
241381,3,2
144964,2,1
695931,3,2
142189,2,1
825374,2,1
183407,2,1
986362,2,1
476729,3,2
518062,2,1
586363,2,1
1001059,3,2
141692,2,1
162150,2,1
871411,1,0
629081,2,1
822011,3,2
269163,1,0
47526,3,2
479343,2,1
240753,2,1
471133,2,1
72164,2,1
247749,3,2
1038850,2,1
163723,2,1
932887,2,1
1011758,2,1
413711,2,1
584078,2,1
496086,2,1
472047,3,2
760699,2,1
394821,1,0
89989,3,2
61560,3,2
154812,3,2
842744,3,2
485061,3,2
121697,2,1
871343,2,1
43914,3,2
1001360,1,0
540693,2,1
993249,2,1
975000,3,2
77042,2,1
31122,2,1
451870,2,1
947250,2,1
572195,2,1
789397,3,2
738805,2,1
380099,3,2
